@ref(networkElement)|@const(IpagLPort)class
@index(PE_LPort)key|TDL_instance_name|key|alarm_classification|alarm_domain|data_source|is_operational|legacy_org_ind|access_flag|bmp_clci|card_type|clci|clfi|cust_circuit_id|cvlanid|cvlan_id_bot|cvlan_id_top|device_name|ds1_ckt_id|evc_name|grc|icore_evcname|ineffect|interface_ip_addr|interface_number|interface_string|log_port_name|log_port_number|mcn|mlppp_grp_number|nvlan_id_top|peip_addr|pvc_id|remote_cvlanid_bot|remote_cvlanid_top|remote_cvlanid|remote_ipaddr|remote_port_aid|remote_log_port_name|remote_nvlan_id_top|remote_svlanid|remote_vlanid|scp_service|service_name|service_options|soc|sub_interface|subscriber_name|svlanid|vlanid|uni_nni|vrf_name|vpn_name
12.82.0.53/3/0/7/113|12.82.0.53/3/0/7/113|12.82.0.53/3/0/7/113|ETHERNET-NFO|IPAG|IPAG|true|B|||||S107G/GE1N/ORLDFL24FIP/ORLDFL24Q10|||||ORLDFL24FIP|||||N||||S107G/GE1N/ORLDFL24FIP/ORLDFL24Q10_Port_A|113|||||||||||S107G/GE1N/ORLDFL24FIP/ORLDFL24Q10_Port_Z||||||||||||||
143.0.68.43/0/0/0/6001|143.0.68.43/0/0/0/6001|143.0.68.43/0/0/0/6001|NFO-MOBILITY|NTE|IPAG|true|S||||||||||CRCYNVMAW71||59/KRFN/061090/NV|||Y||||16/KRFN/061090/NV_263344_Port_A|6001|||||||||||||||||||6001|||||VPWS:25815|
12.123.80.15/2/1/1/65|12.123.80.15/2/1/1/65|12.123.80.15/2/1/1/65|ETHERNET-NFO|IPAG|IPAG|true|B||||||||||ORLDFL321IP|||||N||||1/E-Links/ORLDFL32M06/ORLDFL321IP_NMV4092_Port_Z|65|||||||||||||||||||||||||
149.9.0.6/0/1/0/6006|149.9.0.6/0/1/0/6006|149.9.0.6/0/1/0/6006|NFO-MOBILITY|NTE|IPAG|true|B||||||||||DYBHFLMAWA5||56/KSGN/876452/SB|||Y||||56/KSGN/700004/SB_262355_Port_A|6006|||||||||||||||||||6006|||||VPLS:25658|
150.0.0.212/1/0/6/56|150.0.0.212/1/0/6/56|150.0.0.212/1/0/6/56|ETHERNET-NFO|IPAG|IPAG|true|S|||||D106P/GE1N/CRCYNVMAA01/CRCYNVMAA08|||||CRCYNVMAA01|||||N||||D106P/GE1N/CRCYNVMAA01/CRCYNVMAA08_Port_A|56|||||||||||D106P/GE1N/CRCYNVMAA01/CRCYNVMAA08_Port_Z||||||||||||||
8.8.0.154/3/1/0/3|8.8.0.154/3/1/0/3|8.8.0.154/3/1/0/3|NFO-MOBILITY|NTE|IPAG|true|S||||||||||CRCYNVAA56W||33/KQGN/744220/NV|||Y||||33/KQGN/739200/NV_159997_Port_A|3|||||||||||||||||||3|||||L2CKT:62505|
143.0.24.237/0/0/4/9|143.0.24.237/0/0/4/9|143.0.24.237/0/0/4/9|ETHERNET-NFO|IPAG|IPAG|true|S||||||||||CRCYNVMB1Z1|||||N||||1/Z-Links/CRCYNVMB1Z1/CRCYNVMB1Z2_NMV4091_Aend|9|||||||||||||||||||||||||
149.0.3.222/2/3/0/190|149.0.3.222/2/3/0/190|149.0.3.222/2/3/0/190|ETHERNET-NFO|IPAG|IPAG|true|B||||||||||DYBHFLMAL08|||||N||||112/E-Links/DYBHFLMAL08/DYBHFLMAL10_Port_A|190|||||||||||||||||||||||||
8.8.0.172/4/0/7/109|8.8.0.172/4/0/7/109|8.8.0.172/4/0/7/109|ETHERNET-NFO|IPAG|IPAG|true|S||||||||||CRCYNVAA61W|||||N||||1/V-Links/CRCYNVAA35N/CRCYNVAA61W_Port_A|109|||||||||||||||||||||||||
149.0.3.196/0/0/8/6007|149.0.3.196/0/0/8/6007|149.0.3.196/0/0/8/6007|NFO-MOBILITY|NTE|IPAG|true|S||||||||||CRCYNVMAD01||16/EVPQ/110012/SB|||Y||||03/UNIF/210412/JP_279855_Port_A|6007|||||||||||||||||||6007|||||VPWS:27558|
149.9.0.29/0/0/1/6002|149.9.0.29/0/0/1/6002|149.9.0.29/0/0/1/6002|NFO-MOBILITY|NTE|IPAG|true|B||||||||||DYBHFLMAH72||34/KRFN/349871/SB|||Y||||Port_5512309|6002|||||||||||||||||||6002||||||
150.0.0.168/5/1/6/6052|150.0.0.168/5/1/6/6052|150.0.0.168/5/1/6/6052|NFO-MOBILITY|NTE|IPAG|true|S||||||||||CRCYNVMAI41||98/NVBH/405258/KJ|||Y||||45/NHBH/415258/KJ_276406_Port_A|6052|||||||||||||||||||6052|||||VPWS:26798|
12.82.0.53/3/0/6/55|12.82.0.53/3/0/6/55|12.82.0.53/3/0/6/55|ETHERNET-NFO|IPAG|IPAG|true|B|||||P106S/GE1N/ORLDFL24FIP/ORLDFL24Q10|||||ORLDFL24FIP|||||N||||P106S/GE1N/ORLDFL24FIP/ORLDFL24Q10_Port_A|55|||||||||||P106S/GE1N/ORLDFL24FIP/ORLDFL24Q10_Port_Z||||||||||||||
12.82.0.62/1/0/7/28|12.82.0.62/1/0/7/28|12.82.0.62/1/0/7/28|ETHERNET-NFO|IPAG|IPAG|true|B|||||A101Q/GE1N/ORLDFL24A76/ORLDFL24Q10|||||ORLDFL24Q10|||||N||||A101Q/GE1N/ORLDFL24A76/ORLDFL24Q10_Port_A|28|||||||||||||||||||||||||
143.0.68.43/0/0/0/6002|143.0.68.43/0/0/0/6002|143.0.68.43/0/0/0/6002|NFO-MOBILITY|NTE|IPAG|true|S||||||||||CRCYNVMAW71||60/KRFN/061090/NV|||Y||||21/KRFN/061090/NV_263563_Port_A|6002|||||||||||||||||||6002|||||VPWS:25824|
143.0.68.173/0/0/3/4|143.0.68.173/0/0/3/4|143.0.68.173/0/0/3/4|ETHERNET-NFO|IPAG|IPAG|true|B|||||JU101/GE1N/DYBHFLMCVJ1/DYBHFLMCV02|||||DYBHFLMCV02|||||N||||JU101/GE1N/DYBHFLMCVJ1/DYBHFLMCV02_Port_A|4|||||||||||||||||||||||||
143.0.68.172/4/0/8/172|143.0.68.172/4/0/8/172|143.0.68.172/4/0/8/172|ETHERNET-NFO|IPAG|IPAG|true|B||||||||||DYBHFLMCV01|||||N||||JU101/GE1N/DYBHFLMCV01/DYBHFLMCV2I_NMV4092_Port_A|172|||||||||||||||||||||||||
143.0.68.168/2/0/1/70|143.0.68.168/2/0/1/70|143.0.68.168/2/0/1/70|ETHERNET-NFO|IPAG|IPAG|true|B||||||||||DYBHFLMB1MX|||||N||||100/E-Links/DYBHFLMB027/DYBHFLMB1MX_Port_Z|70|||||||||||||||||||||||||
12.123.80.17/1/0/3/43|12.123.80.17/1/0/3/43|12.123.80.17/1/0/3/43|ETHERNET-NFO|IPAG|IPAG|true|S||||||||||CRCYNVAA1IP|||||N||||1/E-Links/CRCYNVAAAM2/CRCYNVAA1IP_Port_Z|43|||||||||||||||||||||||||
150.0.0.215/1/0/0/14|150.0.0.215/1/0/0/14|150.0.0.215/1/0/0/14|ETHERNET-NFO|IPAG|IPAG|true|S|||||P104J/GE1N/CRCYNVMAA01/CRCYNVMAA03|||||CRCYNVMAA03|||||N||||P104J/GE1N/CRCYNVMAA01/CRCYNVMAA03_Port_Z|14|||||||||||P104J/GE1N/CRCYNVMAA01/CRCYNVMAA03_Port_A||||||||||||||
143.0.68.242/3/2/1/180|143.0.68.242/3/2/1/180|143.0.68.242/3/2/1/180|ETHERNET-NFO|IPAG|IPAG|true|B|||||D101M/GE1N/GSVLFLANH02/GSVLFLAN924|||||GSVLFLANH02|||||N||||D101M/GE1N/GSVLFLANH02/GSVLFLAN924_Port_A|180|||||||||||||||||||||||||
143.0.68.248/1/2/2/103|143.0.68.248/1/2/2/103|143.0.68.248/1/2/2/103|ETHERNET-NFO|IPAG|IPAG|true|B||||||||||DYBHFLMA308|||||N||||JU101/GE1N/DYBHFLMA308/DYBHFLMA672_NMV127_Port_A|103|||||||||||||||||||||||||
12.123.80.197/0/0/1/6003|12.123.80.197/0/0/1/6003|12.123.80.197/0/0/1/6003|NFO-MOBILITY|NTE|IPAG|true|B||||||||||ORLDFL32ZSA||03/EVCSA/001|||Y||||67/KRFN/002212/SB_172635_Port_A|6003|||||||||||||||||||6003|||||L2CKT:22017|
143.0.68.184/0/1/6/6037|143.0.68.184/0/1/6/6037|143.0.68.184/0/1/6/6037|NFO-MOBILITY|NTE|IPAG|true|B||||||||||DYBHFLMCV22||99/KRFN/335450/NV|||Y||||00/UNIF/121412/SP_302757_Port_A|6037|||||||||||||||||||6037|||||VPWS:30924|
150.0.0.168/5/1/6/6023|150.0.0.168/5/1/6/6023|150.0.0.168/5/1/6/6023|NFO-MOBILITY|NTE|IPAG|true|S||||||||||CRCYNVMAI41||01/EVCP/011911/DP|||Y||||45/NHBH/415258/KJ_266161_Port_A|6023|||||||||||||||||||6023|||||VPWS:26025|
12.123.80.143/0/0/6/17|12.123.80.143/0/0/6/17|12.123.80.143/0/0/6/17|ETHERNET-NFO|IPAG|IPAG|true|B||||||||||ORLDFL32ZZ4|||||N||||1/E-Links/ORLDFL32B61/ORLDFL32ZZ4_Port_Z|17|||||||||||||||||||||||||
10.144.0.137/1/2/9/6004|10.144.0.137/1/2/9/6004|10.144.0.137/1/2/9/6004|NFO-MOBILITY|NTE|IPAG|true|B||||||||||ORLDFLMA51W||10/CUXM/130202/SB|||Y||||10/KRFN/130201/SB_297922_Port_A|6004|||||||||||||||||||6004|||||VPLS:30074|
150.0.0.215/0/0/0/6022|150.0.0.215/0/0/0/6022|150.0.0.215/0/0/0/6022|NFO-MOBILITY|NTE|IPAG|true|S||||||||||CRCYNVMAA03||29/PTPE/000352/EV|||Y||||02/KRFN/172809/NV_285033_Port_A|6022|||||||||||||||||||6022|||||VPWS:28489|
12.82.0.53/5/0/8/36|12.82.0.53/5/0/8/36|12.82.0.53/5/0/8/36|ETHERNET-NFO|IPAG|IPAG|true|B|||||L102K/GE1N/ORLDFL24FIP/ORLDFL24Q10|||||ORLDFL24FIP|||||N||||L102K/GE1N/ORLDFL24FIP/ORLDFL24Q10_Port_A|36|||||||||||L102K/GE1N/ORLDFL24FIP/ORLDFL24Q10_Port_Z||||||||||||||
150.0.0.147/1/0/0/11|150.0.0.147/1/0/0/11|150.0.0.147/1/0/0/11|ETHERNET-NFO|IPAG|IPAG|true|S|||||101/GE10/CRCYNVMAI17/CRCYNVMAX26|||||CRCYNVMAI17|||||N||||101/GE10/CRCYNVMAI17/CRCYNVMAX26_Port_A|11|||||||||||101/GE10/CRCYNVMAI17/CRCYNVMAX26_Port_Z||||||||||||||
149.0.3.196/0/0/8/6005|149.0.3.196/0/0/8/6005|149.0.3.196/0/0/8/6005|NFO-MOBILITY|NTE|IPAG|true|S||||||||||CRCYNVMAD01||12/PPLL/223344/QW|||Y||||03/UNIF/210412/JP_279699_Port_A|6005|||||||||||||||||||6005|||||L2CKT:27548|
149.0.3.128/5/0/0/6012|149.0.3.128/5/0/0/6012|149.0.3.128/5/0/0/6012|NFO-MOBILITY|NTE|IPAG|true|B||||||||||DYBHFLMAH71||56/VLXM/700018/SB|||Y||||56/KRGN/700010/SB_261685_Port_A|6012|||||||||||||||||||6012|||||VPLS:25582|
12.123.80.197/0/0/2/6001|12.123.80.197/0/0/2/6001|12.123.80.197/0/0/2/6001|NFO-MOBILITY|NTE|IPAG|true|B||||||||||ORLDFL32ZSA||03/EVCSA/002|||Y||||20/KRFN/002212/SB_172629_Port_A|6001|||||||||||||||||||6001|||||L2CKT:22016|
143.0.68.248/4/0/0/6013|143.0.68.248/4/0/0/6013|143.0.68.248/4/0/0/6013|NFO-MOBILITY|NTE|IPAG|true|B||||||||||DYBHFLMA308||21/KQGN/111315/SB|||Y||||85/KQGN/485215/SB_406085_Port_A|6013|||||||||||||||||||6013|||||VPWS:31761|
10.144.0.154/1/2/4/6022|10.144.0.154/1/2/4/6022|10.144.0.154/1/2/4/6022|NFO-MOBILITY|NTE|IPAG|true|S||||||||||SNJSCA02W31||85/VLXP/050789/PT|||Y||||85/KQGN/050789/PT_410906_Port_A|6022|||||||||||||||||||6022|||||VPWS:32385|
10.144.0.147/4/3/8/6001|10.144.0.147/4/3/8/6001|10.144.0.147/4/3/8/6001|NFO-MOBILITY|NTE|IPAG|true|B||||||||||ORLDFLPH51W||85/VLXM/302068/SB|||Y||||85/KQFN/302682/SB_294879_Port_A|6001|||||||||||||||||||6001|||||VPLS:29611|
143.0.68.170/2/1/3/225|143.0.68.170/2/1/3/225|143.0.68.170/2/1/3/225|ETHERNET-NFO|IPAG|IPAG|true|B|||||109/GE1N/DYBHFLMA3A8/DYBHFLMB2MX|||||DYBHFLMB2MX|||||N||||109/GE1N/DYBHFLMA3A8/DYBHFLMB2MX_Port_Z|225|||||||||||109/GE1N/DYBHFLMA3A8/DYBHFLMB2MX_Port_A||||||||||||||
12.82.0.53/5/1/1/38|12.82.0.53/5/1/1/38|12.82.0.53/5/1/1/38|ETHERNET-NFO|IPAG|IPAG|true|B||||||||||ORLDFL24FIP|||||N||||105/E-Links/ORLDFL24FIP/ORLDFL24IIP_Port_A|38|||||||||||||||||||||||||
143.0.24.237/0/0/6/19|143.0.24.237/0/0/6/19|143.0.24.237/0/0/6/19|ETHERNET-NFO|IPAG|IPAG|true|S|||||101/GE1N/CRCYNVMB1Z1/ORLDFLMA245|||||CRCYNVMB1Z1|||||N||||101/GE1N/CRCYNVMB1Z1/ORLDFLMA245_Port_A|19|||||||||||||||||||||||||
149.0.3.196/0/3/2/282|149.0.3.196/0/3/2/282|149.0.3.196/0/3/2/282|ETHERNET-NFO|IPAG|IPAG|true|S||||||||||CRCYNVMAD01|||||N||||116/E-Links/CRCYNVMAD01/CRCYNVMAD92_Port_A|282|||||||||||||||||||||||||
149.0.3.222/2/2/0/6000|149.0.3.222/2/2/0/6000|149.0.3.222/2/2/0/6000|NFO-MOBILITY|NTE|IPAG|true|B||||||||||DYBHFLMAL08||00/EVCP/121212/SP|||Y||||23/HYTR/887711/NI_283335_Port_A|6000|||||||||||||||||||6000|||||VPLS:27975|
12.123.80.214/2/0/8/76|12.123.80.214/2/0/8/76|12.123.80.214/2/0/8/76|ETHERNET-NFO|IPAG|IPAG|true|S||||||||||SNJSCAHUDK3|||||N||||1/E-Links/ORLDFL32WSN/SNJSCAHUDK3_NMV4092_Port_Z|76|||||||||||||||||||||||||
143.0.68.169/1/0/2/9|143.0.68.169/1/0/2/9|143.0.68.169/1/0/2/9|ETHERNET-NFO|IPAG|IPAG|true|B|||||102/GE1N/DYBHFLMBR01/DYBHFLMB2MX|||||DYBHFLMBR01|||||N||||102/GE1N/DYBHFLMBR01/DYBHFLMB2MX_Port_A|9|||||||||||102/GE1N/DYBHFLMBR01/DYBHFLMB2MX_Port_Z||||||||||||||
143.0.68.212/0/0/5/6007|143.0.68.212/0/0/5/6007|143.0.68.212/0/0/5/6007|NFO-MOBILITY|NTE|IPAG|true|B||||||||||GSVLFLST5MD||54/VLXP/700003/SB|||Y||||54/KRGN/700011/SB_289876_Port_A|6007|||||||||||||||||||6007|||||VPWS:29002|
12.80.72.65/0/0/1/4|12.80.72.65/0/0/1/4|12.80.72.65/0/0/1/4|ETHERNET-NFO|IPAG|IPAG|true|B|||||K101M/GE1N/RLGHNCMAAV1/RLGHNCMAKQ1|||||RLGHNCMAKQ1|||||N||||K101M/GE1N/RLGHNCMAAV1/RLGHNCMAKQ1_Port_Z|4|||||||||||K101M/GE1N/RLGHNCMAAV1/RLGHNCMAKQ1_Port_A||||||||||||||
8.8.1.5/0/0/0/3|8.8.1.5/0/0/0/3|8.8.1.5/0/0/0/3|ETHERNET-NFO|IPAG|IPAG|true|S|||||P101T/GE1N/CRCYNVAAI56/CRCYNVAA5D5|||||CRCYNVAAI56|||||N||||P101T/GE1N/CRCYNVAAI56/CRCYNVAA5D5_Port_A|3|||||||||||P101T/GE1N/CRCYNVAAI56/CRCYNVAA5D5_Port_Z||||||||||||||
143.0.24.132/1/0/6/17|143.0.24.132/1/0/6/17|143.0.24.132/1/0/6/17|NFO-MOBILITY|NTE|IPAG|true|S||||||||||SNJSCA020FW||85/VLXM/306083/PT|||Y||||85/KRFN/306835/PT_371154_Port_A|17|||||||||||||||||||||||||
143.0.68.170/2/0/4/6002|143.0.68.170/2/0/4/6002|143.0.68.170/2/0/4/6002|NFO-MOBILITY|NTE|IPAG|true|B||||||||||DYBHFLMB2MX||49/EVCM/439304/RS|||Y||||85/KQGN/484546/SB_295183_Port_A|6002|||||||||||||||||||6002|||||VPLS:29674|
143.0.68.169/2/0/5/119|143.0.68.169/2/0/5/119|143.0.68.169/2/0/5/119|ETHERNET-NFO|IPAG|IPAG|true|B|||||P107J/GE1N/DYBHFLMBR01/DYBHFLMCV22|||||DYBHFLMBR01|||||N||||P107J/GE1N/DYBHFLMBR01/DYBHFLMCV22_Port_A|119|||||||||||P107J/GE1N/DYBHFLMBR01/DYBHFLMCV22_Port_Z||||||||||||||
10.144.0.147/1/0/0/6018|10.144.0.147/1/0/0/6018|10.144.0.147/1/0/0/6018|NFO-MOBILITY|NTE|IPAG|true|B||||||||||ORLDFLPH51W||10/CUXM/030621/SB|||Y||||58/KQGN/105021/SB_299174_Port_A|6018|||||||||||||||||||6018|||||VPLS:30188|
10.144.0.137/3/3/0/2103|10.144.0.137/3/3/0/2103|10.144.0.137/3/3/0/2103|ETHERNET-NFO|IPAG|IPAG|true|B|||||H103J/GE1N/ORLDFLMA5OA/ORLDFLMA51W|||||ORLDFLMA51W|||||N||||H103J/GE1N/ORLDFLMA5OA/ORLDFLMA51W_Port_Z|2103|||||||||||H103J/GE1N/ORLDFLMA5OA/ORLDFLMA51W_Port_A||||||||||||||
143.0.68.168/2/0/4/6001|143.0.68.168/2/0/4/6001|143.0.68.168/2/0/4/6001|NFO-MOBILITY|NTE|IPAG|true|B||||||||||DYBHFLMB1MX||85/PPPP/748592/SS|||Y||||78/KRFN/328328/SB_287769_Port_A|6001|||||||||||||||||||6001|||||VPLS:28800|
10.144.0.137/1/2/0/6002|10.144.0.137/1/2/0/6002|10.144.0.137/1/2/0/6002|NFO-MOBILITY|NTE|IPAG|true|B||||||||||ORLDFLMA51W||10/VLXP/126002/SB|||Y||||58/KRGN/700562/SB_300451_Port_A|6002|||||||||||||||||||6002|||||L2CKT:30403|
10.144.0.137/1/1/2/163|10.144.0.137/1/1/2/163|10.144.0.137/1/1/2/163|ETHERNET-NFO|IPAG|IPAG|true|B|||||118/GE1N/ORLDFLEN41W/ORLDFLMA51W|||||ORLDFLMA51W|||||N||||118/GE1N/ORLDFLEN41W/ORLDFLMA51W_Port_Z|163|||||||||||||||||||||||||
12.82.0.53/2/0/6/117|12.82.0.53/2/0/6/117|12.82.0.53/2/0/6/117|ETHERNET-NFO|IPAG|IPAG|true|B||||||||||ORLDFL24FIP|||||N||||106/E-Links/ORLDFL24FIP/ORLDFL24Q10_Port_A|117|||||||||||||||||||||||||
12.123.80.168/0/0/5/10|12.123.80.168/0/0/5/10|12.123.80.168/0/0/5/10|ETHERNET-NFO|IPAG|IPAG|true|B||||||||||ORLDFL3298O|||||N||||1/E-Links/ORLDFL327YH/ORLDFL3298O_Port_Z|10|||||||||||||||||||||||||
150.0.0.212/0/0/2/6|150.0.0.212/0/0/2/6|150.0.0.212/0/0/2/6|ETHERNET-NFO|IPAG|IPAG|true|S||||||||||CRCYNVMAA01|||||N||||1/E-Links/CRCYNVMAA01/CRCYNVMAA07_Port_A|6|||||||||||||||||||||||||
143.0.68.248/4/0/0/6007|143.0.68.248/4/0/0/6007|143.0.68.248/4/0/0/6007|NFO-MOBILITY|NTE|IPAG|true|B||||||||||DYBHFLMA308||01/EVCP/110413/PJ|||Y||||85/KQGN/485215/SB_305382_Port_A|6007|||||||||||||||||||6007|||||VPWS:31728|
148.0.131.182/4/1/6/6008|148.0.131.182/4/1/6/6008|148.0.131.182/4/1/6/6008|NFO-MOBILITY|NTE|IPAG|true|S||||||||||RENONVYAY3Q||19/EVCS/811030/SR|||Y||||Port_4705155|6008|||||||||||||||||||6008|||||VPWS:23623|
149.0.3.196/0/0/8/6001|149.0.3.196/0/0/8/6001|149.0.3.196/0/0/8/6001|NFO-MOBILITY|NTE|IPAG|true|S||||||||||CRCYNVMAD01||22/PPLL/222211/WW|||Y||||03/UNIF/210412/JP_279135_Port_A|6001|||||||||||||||||||6001|||||L2CKT:27515|
10.144.0.154/0/1/0/777|10.144.0.154/0/1/0/777|10.144.0.154/0/1/0/777|ETHERNET-NFO|IPAG|IPAG|true|S|||||105/GE10/SNJSCA02W31/SNTCCA0102W|||||SNJSCA02W31|||||N||||105/GE10/SNJSCA02W31/SNTCCA0102W_Port_A|777|||||||||||105/GE10/SNJSCA02W31/SNTCCA0102W_Port_Z||||||||||||||
143.0.68.184/0/0/5/6019|143.0.68.184/0/0/5/6019|143.0.68.184/0/0/5/6019|NFO-MOBILITY|NTE|IPAG|true|B||||||||||DYBHFLMCV22||00/EVCM/092412/SP|||Y||||65/JUJU/817161/HH_291614_Port_A|6019|||||||||||||||||||6019|||||VPWS:29189|
12.82.0.53/1/0/8/134|12.82.0.53/1/0/8/134|12.82.0.53/1/0/8/134|ETHERNET-NFO|IPAG|IPAG|true|B||||||||||ORLDFL24FIP|||||N||||11/E-Links/ORLDFL24FIP/ORLDFL24Q10_Port_A|134|||||||||||||||||||||||||
143.0.68.229/1/0/5/20|143.0.68.229/1/0/5/20|143.0.68.229/1/0/5/20|ETHERNET-NFO|IPAG|IPAG|true|B||||||||||DYBHFLMB027|||||N||||SVLAN_2_289270_Port_Z|20|||||||||||||||||||||||||
149.0.3.223/1/0/7/43|149.0.3.223/1/0/7/43|149.0.3.223/1/0/7/43|ETHERNET-NFO|IPAG|IPAG|true|B|||||110/GE1N/DYBHFLMAL08/DYBHFLMAL10|||||DYBHFLMAL10|||||N||||110/GE1N/DYBHFLMAL08/DYBHFLMAL10_Port_Z|43|||||||||||110/GE1N/DYBHFLMAL08/DYBHFLMAL10_Port_A||||||||||||||
143.0.68.172/0/0/8/6002|143.0.68.172/0/0/8/6002|143.0.68.172/0/0/8/6002|NFO-MOBILITY|NTE|IPAG|true|B||||||||||DYBHFLMCV01||99/ABCD/266771/MN|||Y||||23/UNID/233232/UN_286683_Port_A|6002|||||||||||||||||||6002|||||VPWS:28730|
143.0.68.242/0/2/0/6007|143.0.68.242/0/2/0/6007|143.0.68.242/0/2/0/6007|NFO-MOBILITY|NTE|IPAG|true|B||||||||||GSVLFLANH02||99/ABCD/772551/MN|||Y||||13/KSGN/343222/SB_292155_Port_A|6007|||||||||||||||||||6007|||||VPWS:29246|
149.8.0.17/1/0/1/3|149.8.0.17/1/0/1/3|149.8.0.17/1/0/1/3|ETHERNET-NFO|IPAG|IPAG|true|S||||||||||SNJSCAHUTJ6|||||N||||1/E-Links/SNJSCAHUDK3/SNJSCAHUTJ6_NMV4092_Port_Z|3|||||||||||||||||||||||||
8.8.0.154/3/1/0/13|8.8.0.154/3/1/0/13|8.8.0.154/3/1/0/13|NFO-MOBILITY|NTE|IPAG|true|S||||||||||CRCYNVAA56W||22/KQGN/557709/NV|||Y||||22/KQGN/553399/NV_161343_Port_A|13|||||||||||||||||||13|||||L2CKT:63242|
149.0.3.196/0/0/8/6000|149.0.3.196/0/0/8/6000|149.0.3.196/0/0/8/6000|NFO-MOBILITY|NTE|IPAG|true|S||||||||||CRCYNVMAD01||01/EVCP/210412/JP|||Y||||03/UNIF/210412/JP_278970_Port_A|6000|||||||||||||||||||6000|||||L2CKT:27496|
10.144.0.147/5/3/0/6002|10.144.0.147/5/3/0/6002|10.144.0.147/5/3/0/6002|NFO-MOBILITY|NTE|IPAG|true|B||||||||||ORLDFLPH51W||85/CUXM/102041/SB|||Y||||85/KQGN/202413/SB_275547_Port_A|6002|||||||||||||||||||6002|||||VPLS:26734|
149.0.3.222/5/0/2/6002|149.0.3.222/5/0/2/6002|149.0.3.222/5/0/2/6002|NFO-MOBILITY|NTE|IPAG|true|B||||||||||DYBHFLMAL08||56/KRFN/288981/SB|||Y||||87/KRFN/766641/SB_281757_Port_A|6002|||||||||||||||||||6002|||||VPWS:27707|
149.0.3.196/0/0/0/139|149.0.3.196/0/0/0/139|149.0.3.196/0/0/0/139|ETHERNET-NFO|IPAG|IPAG|true|S||||||||||CRCYNVMAD01|||||N||||102/E-Links/CRCYNVMAD01/CRCYNVMAD92_Port_A|139|||||||||||||||||||||||||
10.144.0.137/1/0/2/6026|10.144.0.137/1/0/2/6026|10.144.0.137/1/0/2/6026|NFO-MOBILITY|NTE|IPAG|true|B||||||||||ORLDFLMA51W||58/CUXM/105021/SB|||Y||||58/KQGN/104281/SB_276536_Port_A|6026|||||||||||||||||||6026|||||VPWS:26846|
143.0.68.169/2/0/2/108|143.0.68.169/2/0/2/108|143.0.68.169/2/0/2/108|ETHERNET-NFO|IPAG|IPAG|true|B||||||||||DYBHFLMBR01|||||N||||105/E-Links/DYBHFLMBR01/DYBHFLMCV22_Port_A|108|||||||||||||||||||||||||
12.123.80.214/4/0/2/154|12.123.80.214/4/0/2/154|12.123.80.214/4/0/2/154|ETHERNET-NFO|IPAG|IPAG|true|S|||||V101G/GE1N/ORLDFL32FFH/SNJSCAHUDK3|||||SNJSCAHUDK3|||||N||||V101G/GE1N/ORLDFL32FFH/SNJSCAHUDK3_Port_Z|154|||||||||||V101G/GE1N/ORLDFL32FFH/SNJSCAHUDK3_Port_A||||||||||||||
143.0.24.144/4/0/0/68|143.0.24.144/4/0/0/68|143.0.24.144/4/0/0/68|ETHERNET-NFO|IPAG|IPAG|true|B||||||||||GSVLFLAN2EW|||||N||||10/Z-Links/GSVLFLAN1EW/GSVLFLAN2EW_Port_A|68|||||||||||||||||||||||||
12.123.80.17/1/0/6/29|12.123.80.17/1/0/6/29|12.123.80.17/1/0/6/29|ETHERNET-NFO|IPAG|IPAG|true|S|||||H101G/GE1N/CRCYNVAA1IP/CRCYNVAA2IP|||||CRCYNVAA1IP|||||N||||H101G/GE1N/CRCYNVAA1IP/CRCYNVAA2IP_Port_A|29|||||||||||H101G/GE1N/CRCYNVAA1IP/CRCYNVAA2IP_Port_Z||||||||||||||
8.8.0.172/5/0/4/4|8.8.0.172/5/0/4/4|8.8.0.172/5/0/4/4|NFO-MOBILITY|NTE|IPAG|true|S||||||||||CRCYNVAA61W||85/KFGN/53771/LB|||Y||||20/USRP/238712/US_161166_Port_A|4|||||||||||||||||||4|||||L2CKT:63114|
12.123.80.214/3/1/0/248|12.123.80.214/3/1/0/248|12.123.80.214/3/1/0/248|ETHERNET-NFO|IPAG|IPAG|true|S|||||101/GE1N/CRCYNVAAJ1D/SNJSCAHUDK3|||||SNJSCAHUDK3|||||N||||101/GE1N/CRCYNVAAJ1D/SNJSCAHUDK3_Port_Z|248|||||||||||101/GE1N/CRCYNVAAJ1D/SNJSCAHUDK3_Port_A||||||||||||||
150.0.0.168/5/1/6/6028|150.0.0.168/5/1/6/6028|150.0.0.168/5/1/6/6028|NFO-MOBILITY|NTE|IPAG|true|S||||||||||CRCYNVMAI41||17/EVSA/890003/EV|||Y||||45/NHBH/415258/KJ_266844_Port_A|6028|||||||||||||||||||6028|||||VPWS:26086|
149.0.3.222/5/0/7/31|149.0.3.222/5/0/7/31|149.0.3.222/5/0/7/31|ETHERNET-NFO|IPAG|IPAG|true|B||||||||||DYBHFLMAL08|||||N||||100/E-Links/DYBHFLMAL08/DYBHFLMAL10_Port_A|31|||||||||||||||||||||||||
