@ref(networkElement)|@const(IpagPPort)class
@index(PE_PPort)key|TDL_instance_name|key|alarm_classification|alarm_domain|data_source|is_operational|legacy_org_ind|access_flag|acnaban|bmp_clci|clci|clfi|device_type|evc_name|ineffect|mcn|port_aid|port_ipaddr|port_lag_id|port_lag_ip|port_num|remote_device_name|remote_device_model|remote_device_type|remote_device_ipaddr|remote_deviceloopback10ip|remote_deviceloopbackip|remote_slot_number|remote_slot_name|remote_port_aid|remote_ptnii|subscriber_name|soc|vrf_name|vpn_name|uni_nni
10.144.0.154/2/2/0|10.144.0.154/2/2/0|10.144.0.154/2/2/0|ETHERNET-NFO|IPAG|IPAG|true|S|||||107/GE1N/SNJSCA02W31/SNJTCAQU0AW|JUNIPER MX SERIES||||ge-2/2/0||ae2||0|SNJTCAQU0AW||CIENA EMUX|192.168.113.149|||||21||||||
143.0.68.247/2/0/1|143.0.68.247/2/0/1|143.0.68.247/2/0/1|ETHERNET-NFO|IPAG|IPAG|true|B|||||103/GE1N/GSVLFLANCT5/GSVLFLANWAK|JUNIPER MX SERIES||||ge-2/0/1||ae2||0|GSVLFLANWAK||CIENA EMUX|10.204.132.90|||||21||||||
143.0.68.172/4/0/0|143.0.68.172/4/0/0|143.0.68.172/4/0/0|NFO-MOBILITY|NTE|IPAG|true|B|||||JU102/GE1N/DYBHFLMCNT1/DYBHFLMCV01|JUNIPER MX SERIES||Y||ge-4/0/0||||0|DYBHFLMCNT1||CIENA NTE|10.204.12.33|||||9||||||
12.80.17.93/3/0/1|12.80.17.93/3/0/1|12.80.17.93/3/0/1|ETHERNET-NFO|IPAG|IPAG|true|S|||||JU104/GE1N/ANHMCAMIH02/ANHMCA010AW|JUNIPER MX SERIES||||ge-3/0/1||||1|ANHMCAMIH02||CIENA EMUX|10.204.17.34|||||22||||||
149.0.3.196/0/2/0|149.0.3.196/0/2/0|149.0.3.196/0/2/0|ETHERNET-NFO|IPAG|IPAG|true|S|||||D102P/GE1N/CRCYNVMAD01/CRCYNVMAD92|JUNIPER MX SERIES||||ge-0/2/0||ae21||0|CRCYNVMAD92||JUNIPER MX SERIES|10.204.242.181|12.122.130.177|149.0.3.250|38|3/8|ge-4/3/8||||||
12.82.0.53/3/0/3|12.82.0.53/3/0/3|12.82.0.53/3/0/3|ETHERNET-NFO|IPAG|IPAG|true|B|||||102/GE1N/ORLDFL24EX1/ORLDFL24FIP|JUNIPER MX SERIES||||ge-3/0/3||ae6||1|ORLDFL24EX1||CIENA EMUX|10.204.200.219|||||22||||||
143.0.24.144/0/0/2|143.0.24.144/0/0/2|143.0.24.144/0/0/2|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/GSVLFLAN2EW/OCALFLXAX4Z|JUNIPER MX SERIES||Y||ge-0/0/2||||0|OCALFLXAX4Z||CIENA NTE|10.204.132.220|||||9||||||
12.123.80.214/2/1/0|12.123.80.214/2/1/0|12.123.80.214/2/1/0|NFO-MOBILITY|NTE|IPAG|true|S|||||101/GE1N/SNJSCAHUK12/SNJSCAHUDK3|JUNIPER MX SERIES||Y||ge-2/1/0||||0|SNJSCAHUK12||CIENA NTE|10.204.81.43|||||26||||||
12.123.80.15/0/0/0|12.123.80.15/0/0/0|12.123.80.15/0/0/0|NFO-MOBILITY|NTE|IPAG|true|B|||||105/GE1N/ORLDFL32S54/ORLDFL321IP|JUNIPER MX SERIES||Y||ge-0/0/0||||0|ORLDFL32S54||CIENA NTE|10.204.65.153|||||25||||||
143.0.68.242/3/0/4|143.0.68.242/3/0/4|143.0.68.242/3/0/4|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/GSVLFLANH02/GSVLFLANH7Y|JUNIPER MX SERIES||N||ge-3/0/4||||0|GSVLFLANH7Y||CIENA NTE|10.204.132.177|||||9||||||
149.0.3.196/0/0/4|149.0.3.196/0/0/4|149.0.3.196/0/0/4|NFO-MOBILITY|NTE|IPAG|true|S|||||JU102/GE1N/CRCYNVMAD01/CRCYNVMAD30|JUNIPER MX SERIES||Y||ge-0/0/4||||0|CRCYNVMAD30||CIENA NTE|10.204.84.228|||||10||||||
143.0.68.43/0/0/2|143.0.68.43/0/0/2|143.0.68.43/0/0/2|NFO-MOBILITY|NTE|IPAG|true|S|||||JU103/GE1N/CRCYNVMAL14/CRCYNVMAW71|JUNIPER MX SERIES||Y||ge-0/0/2||||0|CRCYNVMAL14||CIENA NTE|10.204.84.128|||||25||||||
143.0.68.168/1/0/6|143.0.68.168/1/0/6|143.0.68.168/1/0/6|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/DYBHFLMBRX1/DYBHFLMB1MX|JUNIPER MX SERIES||Y||ge-1/0/6||||0|DYBHFLMBRX1||CIENA NTE|10.204.10.223|||||9||||||
143.0.68.240/2/0/5|143.0.68.240/2/0/5|143.0.68.240/2/0/5|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/GSVLFLANAC1/GSVLFLANSTH|JUNIPER MX SERIES||Y||ge-2/0/5||||0|GSVLFLANSTH||CIENA NTE|10.204.132.140|||||9||||||
143.0.68.242/4/1/2|143.0.68.242/4/1/2|143.0.68.242/4/1/2|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/GSVLFLANH02/GSVLFLAN1IU|JUNIPER MX SERIES||Y||ge-4/1/2||||0|GSVLFLAN1IU||CIENA NTE|10.204.144.91|||||9||||||
148.0.131.182/4/1/5|148.0.131.182/4/1/5|148.0.131.182/4/1/5|NFO-MOBILITY|NTE|IPAG|true|S|||||JU102/GE1N/RENONVYAY3Q/RENONVYA327|JUNIPER MX SERIES||N||ge-4/1/5||||0|RENONVYA327||CIENA NTE|10.204.82.172|||||25||||||
143.0.68.240/2/1/0|143.0.68.240/2/1/0|143.0.68.240/2/1/0|ETHERNET-NFO|IPAG|IPAG|true|B|||||101/GE1N/GSVLFLANAC1/GSVLFLANZM1|JUNIPER MX SERIES||||ge-2/1/0||ae0||0|GSVLFLANZM1||CIENA EMUX|10.204.132.151|||||23||||||
143.0.68.184/0/2/0|143.0.68.184/0/2/0|143.0.68.184/0/2/0|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/DYBHFLMA786/DYBHFLMCV22|JUNIPER MX SERIES||Y||ge-0/2/0||||0|DYBHFLMA786||CIENA NTE|10.204.11.231|||||9||||||
12.82.0.62/1/3/1|12.82.0.62/1/3/1|12.82.0.62/1/3/1|ETHERNET-NFO|IPAG|IPAG|true|B|||||117/GE1N/ORLDFL24FIP/ORLDFL24Q10|JUNIPER MX SERIES||||ge-1/3/1||ae9|182.134.127.108|1|ORLDFL24FIP||JUNIPER MX SERIES|10.204.246.168|12.123.75.11|12.82.0.53|17|1/7|ge-5/1/7||||||
10.144.0.154/3/1/2|10.144.0.154/3/1/2|10.144.0.154/3/1/2|NFO-MOBILITY|NTE|IPAG|true|S|||||JU104/GE1N/SNJLCALT0AW/SNJSCA02W31|JUNIPER MX SERIES||Y||ge-3/1/2||||0|SNJLCALT0AW||CIENA NTE|10.204.1.120|||||25||||||
12.82.0.53/5/1/7|12.82.0.53/5/1/7|12.82.0.53/5/1/7|ETHERNET-NFO|IPAG|IPAG|true|B|||||117/GE1N/ORLDFL24FIP/ORLDFL24Q10|JUNIPER MX SERIES||||ge-5/1/7||ae9|182.134.127.108|0|ORLDFL24Q10||JUNIPER MX SERIES|10.204.246.205|12.123.75.40|12.82.0.62|31|3/1|ge-1/3/1||||||
143.0.68.172/0/0/0|143.0.68.172/0/0/0|143.0.68.172/0/0/0|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/DYBHFLMCV01/DYBHFLMCYG2|JUNIPER MX SERIES||Y||ge-0/0/0||||0|DYBHFLMCYG2||CIENA NTE|10.204.10.59|||||9||||||
10.144.0.137/3/3/6|10.144.0.137/3/3/6|10.144.0.137/3/3/6|ETHERNET-NFO|IPAG|IPAG|true|B|||||113/GE1N/ORLDFLCL81W/ORLDFLMA51W|JUNIPER MX SERIES||||ge-3/3/6||ae80||1|||||||||||||||
10.144.0.147/3/0/4|10.144.0.147/3/0/4|10.144.0.147/3/0/4|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/ORLDFLPH51W/ORLEFLJT0CW|JUNIPER MX SERIES||Y||ge-3/0/4||||0|ORLEFLJT0CW||CIENA NTE|10.204.67.196|||||10||||||
8.8.0.190/0/1/9|8.8.0.190/0/1/9|8.8.0.190/0/1/9|NFO-MOBILITY|NTE|IPAG|true|S|||||K101M/GE1N/CRCYNVAA81W/CRCYNVAA82W|JUNIPER MX SERIES||N||ge-0/1/9||||0|CRCYNVAA82W||CIENA NTE|10.204.90.157|||||25||||||
12.123.80.29/1/1/0|12.123.80.29/1/1/0|12.123.80.29/1/1/0|ETHERNET-NFO|IPAG|IPAG|true|B|||||S104P/GE1N/ORLDFL32PB1/ORLDFL32SD1|JUNIPER MX SERIES||||ge-1/1/0||ae24|107.18.20.201|0|ORLDFL32SD1||JUNIPER MX SERIES|12.122.122.60|12.123.136.40|12.123.80.34|0|0/0|ge-1/0/0||||||
12.123.80.214/3/0/7|12.123.80.214/3/0/7|12.123.80.214/3/0/7|NFO-MOBILITY|NTE|IPAG|true|S|||||T101E/GE1N/SNJSCAHUDK3/SNJSCAHUDL4|JUNIPER MX SERIES||Y||ge-3/0/7||||0|SNJSCAHUDL4||CIENA NTE|10.204.81.139|||||25||||||
143.0.68.248/0/2/2|143.0.68.248/0/2/2|143.0.68.248/0/2/2|NFO-MOBILITY|NTE|IPAG|true|B|||||D101W/GE1N/DYBHFLMA308/DYBHFLMA741|JUNIPER MX SERIES||N||ge-0/2/2||||0|DYBHFLMA741||CIENA NTE|10.204.11.247|||||9||||||
12.123.80.214/2/0/0|12.123.80.214/2/0/0|12.123.80.214/2/0/0|ETHERNET-NFO|IPAG|IPAG|true|S|||||R102T/GE1N/SNJSCAHUDK3/SNJSCAHU1N6|JUNIPER MX SERIES||||ge-2/0/0||ae0||0|SNJSCAHU1N6||CIENA EMUX|10.204.80.254|||||22||||||
8.8.0.172/4/0/7|8.8.0.172/4/0/7|8.8.0.172/4/0/7|ETHERNET-NFO|IPAG|IPAG|true|S|||||P101S/GE1N/CRCYNVAA35N/CRCYNVAA61W|JUNIPER MX SERIES||||ge-4/0/7||ae37||1|CRCYNVAA35N||VR1||||||||||||
12.123.80.214/2/0/8|12.123.80.214/2/0/8|12.123.80.214/2/0/8|ETHERNET-NFO|IPAG|IPAG|true|S|||||101/GE1N/ORLDFL32WSN/SNJSCAHUDK3|JUNIPER MX SERIES||||ge-2/0/8||ae23|149.0.18.105|1|ORLDFL32WSN||JUNIPER MX SERIES|12.122.122.113|12.123.136.92|12.123.80.84|17|1/7|ge-0/1/7||||||
150.0.0.212/0/1/1|150.0.0.212/0/1/1|150.0.0.212/0/1/1|ETHERNET-NFO|IPAG|IPAG|true|S|||||P108B/GE1N/CRCYNVMAA01/CRCYNVMAA07|JUNIPER MX SERIES||||ge-0/1/1||ae21|149.0.19.205|0|CRCYNVMAA07||JUNIPER MX SERIES|10.204.241.255|12.122.130.25|150.0.0.213|7|0/7|ge-2/0/7||||||
143.0.68.248/1/0/2|143.0.68.248/1/0/2|143.0.68.248/1/0/2|NFO-MOBILITY|NTE|IPAG|true|B|||||JU102/GE1N/DYBHFLMAS08/DYBHFLMA308|JUNIPER MX SERIES||N||ge-1/0/2||||0|DYBHFLMAS08||CIENA NTE|10.204.11.152|||||9||||||
12.82.0.62/3/0/9|12.82.0.62/3/0/9|12.82.0.62/3/0/9|ETHERNET-NFO|IPAG|IPAG|true|B|||||V101Q/GE1N/ORLDFL24A92/ORLDFL24Q10|JUNIPER MX SERIES||||ge-3/0/9||ae8||1|ORLDFL24A92||CIENA EMUX|10.204.200.112|||||22||||||
143.0.68.240/2/0/6|143.0.68.240/2/0/6|143.0.68.240/2/0/6|NFO-MOBILITY|NTE|IPAG|true|B|||||JU102/GE1N/GSVLFLANAC1/GSVLFLANQVJ|JUNIPER MX SERIES||N||ge-2/0/6||||0|GSVLFLANQVJ||CIENA NTE|10.204.132.143|||||9||||||
150.0.0.217/0/0/2|150.0.0.217/0/0/2|150.0.0.217/0/0/2|ETHERNET-NFO|IPAG|IPAG|true|S|||||JU101/GE1N/CRCYNVMAA04/CRCYNVMAA13|JUNIPER MX SERIES||||ge-0/0/2||||0|||||||||||||||
143.0.68.72/4/0/1|143.0.68.72/4/0/1|143.0.68.72/4/0/1|ETHERNET-NFO|IPAG|IPAG|true|B|||||JU104/GE1N/JCVLFLSEN07/JCVLFLSEWA1|JUNIPER MX SERIES||||ge-4/0/1||ae0||0|JCVLFLSEWA1||CIENA EMUX|10.204.136.101|||||24||||||
12.80.72.33/0/3/9|12.80.72.33/0/3/9|12.80.72.33/0/3/9|ETHERNET-NFO|IPAG|IPAG|true|B|||||D101P/GE1N/RLGHNCMA121/RLGHNCMA621|JUNIPER MX SERIES||||ge-0/3/9||ae72|66.68.99.55|0|RLGHNCMA621||JUNIPER MX SERIES|10.204.247.58|12.123.75.147|12.80.72.62|7|0/7|ge-4/0/7||||||
8.8.0.148/0/0/2|8.8.0.148/0/0/2|8.8.0.148/0/0/2|ETHERNET-NFO|IPAG|IPAG|true|S|||||101/GE1N/CRCYNVAAA1K/CRCYNVAAP01|JUNIPER MX SERIES||||ge-0/0/2||||1|CRCYNVAAA1K||JUNIPER MX SERIES|12.81.161.187|12.123.76.72|8.8.0.173|2|0/2|ge-2/0/2||||||
12.123.80.17/1/0/8|12.123.80.17/1/0/8|12.123.80.17/1/0/8|ETHERNET-NFO|IPAG|IPAG|true|S|||||A103A/GE1N/CRCYNVAA1IP/CRCYNVAA2IP|JUNIPER MX SERIES||||ge-1/0/8||||0|CRCYNVAA2IP||JUNIPER MX SERIES|12.122.122.52|12.123.136.32|12.123.80.26|27|2/7|ge-2/2/7||||||
149.0.3.222/1/0/4|149.0.3.222/1/0/4|149.0.3.222/1/0/4|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/DYBHFLMAE31/DYBHFLMAL08|JUNIPER MX SERIES||Y||ge-1/0/4||||0|DYBHFLMAE31||CIENA NTE|10.204.9.226|||||9||||||
150.0.0.168/5/1/9|150.0.0.168/5/1/9|150.0.0.168/5/1/9|NFO-MOBILITY|NTE|IPAG|true|S|||||JU101/GE1N/CRCYNVMAI41/CRCYNVMA5U2|JUNIPER MX SERIES||Y||ge-5/1/9||||0|CRCYNVMA5U2||CIENA NTE|10.204.83.225|||||9||||||
143.0.68.170/4/0/9|143.0.68.170/4/0/9|143.0.68.170/4/0/9|NFO-MOBILITY|NTE|IPAG|true|B|||||P101J/GE1N/DYBHFLMBF1J/DYBHFLMB2MX|JUNIPER MX SERIES||N||ge-4/0/9||||0|DYBHFLMBF1J||CIENA NTE|10.204.11.95|||||9||||||
12.123.80.214/3/0/2|12.123.80.214/3/0/2|12.123.80.214/3/0/2|NFO-MOBILITY|NTE|IPAG|true|S|||||R101T/GE1N/SNJSCAHUDK3/SNJSCAHUII1|JUNIPER MX SERIES||N||ge-3/0/2||||0|SNJSCAHUII1||CIENA NTE|10.204.81.70|||||25||||||
143.0.68.240/0/2/0|143.0.68.240/0/2/0|143.0.68.240/0/2/0|ETHERNET-NFO|IPAG|IPAG|true|B|||||JP106/GE10/GSVLFLANAC1/GSVLFLANJCQ|JUNIPER MX SERIES||||xe-0/2/0||||0|||||||||||||||
143.0.68.229/1/0/9|143.0.68.229/1/0/9|143.0.68.229/1/0/9|ETHERNET-NFO|IPAG|IPAG|true|B|||||E103I/GE1N/DYBHFLMB027/DYBHFLMB135|JUNIPER MX SERIES||||ge-1/0/9||||0|||||||||||||||
148.0.131.182/3/0/0|148.0.131.182/3/0/0|148.0.131.182/3/0/0|NFO-MOBILITY|NTE|IPAG|true|S|||||JU104/GE1N/RENONVYAY3Q/RENONVYAY37|JUNIPER MX SERIES||N||ge-3/0/0||||0|RENONVYAY37||CIENA NTE|10.204.82.184|||||25||||||
10.144.0.147/1/0/0|10.144.0.147/1/0/0|10.144.0.147/1/0/0|NFO-MOBILITY|NTE|IPAG|true|B|||||JU104/GE1N/ORLDFLPH51W/ORLHFLXVH01|JUNIPER MX SERIES||Y||ge-1/0/0||||0|ORLHFLXVH01||CIENA NTE|192.168.113.164|||||25||||||
143.0.68.242/4/1/7|143.0.68.242/4/1/7|143.0.68.242/4/1/7|ETHERNET-NFO|IPAG|IPAG|true|B|||||102/GE1N/GSVLFLANH02/GSVLFLSTH4O|JUNIPER MX SERIES||||ge-4/1/7||ae13||0|||||||||||||||
12.80.72.19/1/0/0|12.80.72.19/1/0/0|12.80.72.19/1/0/0|NFO-MOBILITY|NTE|IPAG|true|B|||||P101S/GE1N/RLGHNCMAH03/RLGHNCMAH04|JUNIPER MX SERIES||Y||ge-1/0/0||||0|RLGHNCMAH04||CIENA NTE|10.204.200.164|||||26||||||
149.0.3.196/4/0/4|149.0.3.196/4/0/4|149.0.3.196/4/0/4|NFO-MOBILITY|NTE|IPAG|true|S|||||JU104/GE1N/CRCYNVMAD01/CRCYNVMAD15|JUNIPER MX SERIES||N||ge-4/0/4||||0|CRCYNVMAD15||CIENA NTE|10.204.85.81|||||9||||||
12.82.0.62/2/0/6|12.82.0.62/2/0/6|12.82.0.62/2/0/6|NFO-MOBILITY|NTE|IPAG|true|B|||||S103F/GE1N/ORLDFL24AS2/ORLDFL24Q10|JUNIPER MX SERIES||N||ge-2/0/6||||1|ORLDFL24AS2||CIENA NTE|10.204.200.97|||||26||||||
12.123.80.29/1/1/3|12.123.80.29/1/1/3|12.123.80.29/1/1/3|ETHERNET-NFO|IPAG|IPAG|true|B|||||U103E/GE1N/ORLDFL32B61/ORLDFL32PB1|JUNIPER MX SERIES||||ge-1/1/3||ae22|149.0.18.5|1|ORLDFL32B61||JUNIPER MX SERIES|12.122.122.58|12.123.136.38|12.123.80.32|4|0/4|ge-1/0/4||||||
10.144.0.137/2/0/0|10.144.0.137/2/0/0|10.144.0.137/2/0/0|NFO-MOBILITY|NTE|IPAG|true|B|||||JU103/GE1N/ORLDFLMA3CW/ORLDFLMA51W|JUNIPER MX SERIES||Y||ge-2/0/0||||0|ORLDFLMA3CW||CIENA NTE|10.204.66.224|||||9||||||
143.0.68.172/0/0/4|143.0.68.172/0/0/4|143.0.68.172/0/0/4|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/DYBHFLMCS8T/DYBHFLMCV01|JUNIPER MX SERIES||Y||ge-0/0/4||||0|DYBHFLMCS8T||CIENA NTE|10.204.10.86|||||10||||||
10.144.0.137/3/3/7|10.144.0.137/3/3/7|10.144.0.137/3/3/7|ETHERNET-NFO|IPAG|IPAG|true|B|||||109/GE1N/ORLDFLCL81W/ORLDFLMA51W|JUNIPER MX SERIES||||ge-3/3/7||||1|||||||||||||||
150.0.0.212/1/0/4|150.0.0.212/1/0/4|150.0.0.212/1/0/4|ETHERNET-NFO|IPAG|IPAG|true|S|||||P105B/GE1N/CRCYNVMAA01/CRCYNVMAA07|JUNIPER MX SERIES||||ge-1/0/4||ae21|149.0.19.205|0|CRCYNVMAA07||JUNIPER MX SERIES|10.204.241.255|12.122.130.25|150.0.0.213|4|0/4|ge-2/0/4||||||
143.0.68.34/1/0/6|143.0.68.34/1/0/6|143.0.68.34/1/0/6|ETHERNET-NFO|IPAG|IPAG|true|S|||||M109N/GE1N/CRCYNVMAH02/CRCYNVMAH03|JUNIPER MX SERIES||||ge-1/0/6||ae21|149.0.30.165|1|CRCYNVMAH02||JUNIPER MX SERIES|143.1.33.22|147.0.0.22|143.0.68.35|7|0/7|ge-1/0/7||||||
150.0.0.168/5/2/0|150.0.0.168/5/2/0|150.0.0.168/5/2/0|NFO-MOBILITY|NTE|IPAG|true|S|||||JU101/GE1N/CRCYNVMAIDD/CRCYNVMAI41|JUNIPER MX SERIES||N||ge-5/2/0||||0|CRCYNVMAIDD||CIENA NTE|10.204.83.227|||||9||||||
143.0.68.248/1/0/1|143.0.68.248/1/0/1|143.0.68.248/1/0/1|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/DYBHFLMA3TT/DYBHFLMA308|JUNIPER MX SERIES||Y||ge-1/0/1||||0|DYBHFLMA3TT||CIENA NTE|10.204.11.155|||||9||||||
12.123.80.29/1/1/4|12.123.80.29/1/1/4|12.123.80.29/1/1/4|ETHERNET-NFO|IPAG|IPAG|true|B|||||101/GE1N/ORLDFL32AN0/ORLDFL32PB1|JUNIPER MX SERIES||||ge-1/1/4||ae21|149.0.18.29|1|ORLDFL32AN0||JUNIPER MX SERIES|12.122.122.226|149.0.3.3|12.123.80.188|5|0/5|ge-0/0/5||||||
12.123.80.27/2/1/3|12.123.80.27/2/1/3|12.123.80.27/2/1/3|NFO-MOBILITY|NTE|IPAG|true|S|||||N101C/GE1N/CRCYNVAA3IP/CRCYNVHU5LL|JUNIPER MX SERIES||N||ge-2/1/3||||0|CRCYNVHU5LL||CIENA NTE|10.204.80.173|||||26||||||
143.0.24.196/5/0/0|143.0.24.196/5/0/0|143.0.24.196/5/0/0|ETHERNET-NFO|IPAG|IPAG|true|B|||||101/GE10/DYBHFLMC1IP/DYBHFLMC1IQ|JUNIPER MX SERIES||||xe-5/0/0||ae0||0|DYBHFLMC1IQ||CIENA EMUX|10.204.12.55|||||2.1||||||
12.82.100.7/5/1/0|12.82.100.7/5/1/0|12.82.100.7/5/1/0|NFO-MOBILITY|NTE|IPAG|true|B|||||S103G/GE1N/RLGHNCMOPS1/RLGHNCMOPS2|JUNIPER MX SERIES||N||ge-5/1/0||||0|RLGHNCMOPS2||CIENA NTE|10.204.160.80|||||27||||||
12.123.80.29/2/0/7|12.123.80.29/2/0/7|12.123.80.29/2/0/7|ETHERNET-NFO|IPAG|IPAG|true|B|||||P102S/GE1N/ORLDFL32B61/ORLDFL32PB1|JUNIPER MX SERIES||||ge-2/0/7||ae33|107.18.20.197|1|ORLDFL32B61||JUNIPER MX SERIES|12.122.122.58|12.123.136.38|12.123.80.32|0|0/0|ge-1/0/0||||||
143.0.68.184/0/1/8|143.0.68.184/0/1/8|143.0.68.184/0/1/8|ETHERNET-NFO|IPAG|IPAG|true|B|||||JU101/GE1N/DYBHFLMCV22/DYBHFLMC571|JUNIPER MX SERIES||||ge-0/1/8||||0|||||||||||||||
10.144.0.155/1/3/4|10.144.0.155/1/3/4|10.144.0.155/1/3/4|NFO-MOBILITY|NTE|IPAG|true|S|||||JU118/GE1N/SNJPCA81H00/SNTCCA0111W|JUNIPER MX SERIES||Y||ge-1/3/4||||0|SNJPCA81H00||CIENA NTE|192.168.113.62|||||10||||||
149.0.3.128/4/0/1|149.0.3.128/4/0/1|149.0.3.128/4/0/1|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/DYBHFLMAH71/DYBHFLMAW21|JUNIPER MX SERIES||Y||ge-4/0/1||||0|DYBHFLMAW21||CIENA NTE|10.204.9.65|||||25||||||
8.8.0.148/2/0/2|8.8.0.148/2/0/2|8.8.0.148/2/0/2|NFO-MOBILITY|NTE|IPAG|true|S|||||K101N/GE1N/CRCYNVAAAp1/CRCYNVAAP01|JUNIPER MX SERIES||N||ge-2/0/2||||1|CRCYNVAAAp1||CIENA NTE|10.204.90.198|||||25||||||
149.8.0.17/1/0/1|149.8.0.17/1/0/1|149.8.0.17/1/0/1|ETHERNET-NFO|IPAG|IPAG|true|S|||||R101T/GE1N/SNJSCAHUDK3/SNJSCAHUTJ6|JUNIPER MX SERIES||||ge-1/0/1||ae21|149.0.18.113|1|SNJSCAHUDK3||JUNIPER MX SERIES|12.122.122.250|12.122.128.108|12.123.80.214|11|1/1|ge-2/1/1||||||
12.123.80.214/4/1/0|12.123.80.214/4/1/0|12.123.80.214/4/1/0|NFO-MOBILITY|NTE|IPAG|true|S|||||T101S/GE1N/SNJSCAHUDK3/SNJSCAHUGT5|JUNIPER MX SERIES||Y||ge-4/1/0||||0|SNJSCAHUGT5||CIENA NTE|10.204.81.113|||||25||||||
10.144.0.137/1/3/5|10.144.0.137/1/3/5|10.144.0.137/1/3/5|ETHERNET-NFO|IPAG|IPAG|true|B|||||S1051/GE1N/ORLDFLMA51W/ORLDFLPC51W|JUNIPER MX SERIES||||ge-1/3/5||ae1||0|ORLDFLPC51W||CIENA EMUX|192.168.113.147|||||22||||||
143.0.68.212/0/0/0|143.0.68.212/0/0/0|143.0.68.212/0/0/0|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/GSVLFLSTS1S/GSVLFLST5MD|JUNIPER MX SERIES||N||ge-0/0/0||||0|GSVLFLSTS1S||CIENA NTE|10.204.132.75|||||9||||||
8.8.0.205/2/0/0|8.8.0.205/2/0/0|8.8.0.205/2/0/0|ETHERNET-NFO|IPAG|IPAG|true|S|||||T102V/GE1N/CRCYNVAAD3A/CRCYNVAA5D5|JUNIPER MX SERIES||||ge-2/0/0||ae3||1|CRCYNVAAD3A||CIENA EMUX|10.204.90.214|||||23||||||
10.144.0.137/3/3/9|10.144.0.137/3/3/9|10.144.0.137/3/3/9|ETHERNET-NFO|IPAG|IPAG|true|B|||||S106E/GE1N/ORLDFLMA01A/ORLDFLMA51W|JUNIPER MX SERIES||||ge-3/3/9||ae28|143.1.196.85|1|ORLDFLMA01A||JUNIPER MX SERIES|10.204.242.107|12.122.130.103|10.0.38.72|5|0/5|ge-1/0/5||||||
12.82.0.62/3/0/7|12.82.0.62/3/0/7|12.82.0.62/3/0/7|ETHERNET-NFO|IPAG|IPAG|true|B|||||B101C/GE1N/ORLDFL24A86/ORLDFL24Q10|JUNIPER MX SERIES||||ge-3/0/7||ae6||1|ORLDFL24A86||CIENA EMUX|10.204.200.107|||||23||||||
149.0.3.206/1/0/0|149.0.3.206/1/0/0|149.0.3.206/1/0/0|ETHERNET-NFO|IPAG|IPAG|true|S|||||104/GE1N/CRCYNVMAD09/CRCYNVMAD81|JUNIPER MX SERIES||||ge-1/0/0||ae1||0|CRCYNVMAD81||CIENA EMUX|10.204.85.79|||||24||||||
149.0.3.198/0/0/0|149.0.3.198/0/0/0|149.0.3.198/0/0/0|NFO-MOBILITY|NTE|IPAG|true|S|||||JU101/GE1N/CRCYNVMAD02/CRCYNVMA3C1|JUNIPER MX SERIES||N||ge-0/0/0||||0|CRCYNVMA3C1||CIENA NTE|10.204.84.233|||||10||||||
150.0.0.168/5/1/4|150.0.0.168/5/1/4|150.0.0.168/5/1/4|NFO-MOBILITY|NTE|IPAG|true|S|||||JU101/GE1N/CRCYNVMAI41/CRCYNVMAOOP|JUNIPER MX SERIES||N||ge-5/1/4||||0|CRCYNVMAOOP||CIENA NTE|10.204.83.180|||||9||||||
143.0.68.35/1/0/7|143.0.68.35/1/0/7|143.0.68.35/1/0/7|ETHERNET-NFO|IPAG|IPAG|true|S|||||M109N/GE1N/CRCYNVMAH02/CRCYNVMAH03|JUNIPER MX SERIES||||ge-1/0/7||ae21|149.0.30.165|0|CRCYNVMAH03||JUNIPER MX SERIES|143.1.33.21|147.0.0.21|143.0.68.34|6|0/6|ge-1/0/6||||||
10.144.0.137/1/1/2|10.144.0.137/1/1/2|10.144.0.137/1/1/2|ETHERNET-NFO|IPAG|IPAG|true|B|||||118/GE1N/ORLDFLEN41W/ORLDFLMA51W|JUNIPER MX SERIES||||ge-1/1/2||||1|||||||||||||||
8.8.0.172/4/0/3|8.8.0.172/4/0/3|8.8.0.172/4/0/3|ETHERNET-NFO|IPAG|IPAG|true|S|||||P101S/GE1N/CRCYNVAA34N/CRCYNVAA61W|JUNIPER MX SERIES||||ge-4/0/3||||1|CRCYNVAA34N||VR1||||||||||||
